task_id,candidate_model_path,model_path,source_id,source_exp_id,method_family,memory_footprint,parameter_count,file_size,cost_proxy,utility_proxy,local_valid,risk,candidate_rank,recommended_action
task149,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task149.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task149.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,1950,,,true,high,139,submit_afr1ste_compress_rewrite_structural_mix
task150,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task150.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task150.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,1491,,,true,high,140,submit_afr1ste_compress_rewrite_structural_mix
task151,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task151.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task151.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,4049,,,true,high,141,submit_afr1ste_compress_rewrite_structural_mix
task152,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task152.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task152.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,2097,,,true,high,142,submit_afr1ste_compress_rewrite_structural_mix
task153,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task153.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task153.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,377889,,,true,high,143,submit_afr1ste_compress_rewrite_structural_mix
task154,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task154.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task154.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,3888,,,true,high,144,submit_afr1ste_compress_rewrite_structural_mix
task155,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task155.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task155.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,1461,,,true,high,145,submit_afr1ste_compress_rewrite_structural_mix
task156,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task156.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task156.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,9218,,,true,high,146,submit_afr1ste_compress_rewrite_structural_mix
task157,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task157.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task157.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,11155,,,true,high,147,submit_afr1ste_compress_rewrite_structural_mix
task158,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task158.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task158.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,76837,,,true,high,148,submit_afr1ste_compress_rewrite_structural_mix
task159,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task159.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task159.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,20204,,,true,high,149,submit_afr1ste_compress_rewrite_structural_mix
task160,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task160.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task160.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,2069,,,true,high,150,submit_afr1ste_compress_rewrite_structural_mix
task161,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task161.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task161.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,3533,,,true,high,151,submit_afr1ste_compress_rewrite_structural_mix
task162,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task162.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task162.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,2451,,,true,high,152,submit_afr1ste_compress_rewrite_structural_mix
task163,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task163.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task163.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,13789,,,true,high,153,submit_afr1ste_compress_rewrite_structural_mix
task164,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task164.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task164.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,1419,,,true,high,154,submit_afr1ste_compress_rewrite_structural_mix
task165,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task165.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task165.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,6765,,,true,high,155,submit_afr1ste_compress_rewrite_structural_mix
task166,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task166.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task166.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,2689,,,true,high,156,submit_afr1ste_compress_rewrite_structural_mix
task168,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task168.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task168.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,20749,,,true,high,157,submit_afr1ste_compress_rewrite_structural_mix
task169,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task169.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task169.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,4378,,,true,high,158,submit_afr1ste_compress_rewrite_structural_mix
task170,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task170.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task170.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,74433,,,true,high,159,submit_afr1ste_compress_rewrite_structural_mix
task172,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task172.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task172.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,1419,,,true,high,160,submit_afr1ste_compress_rewrite_structural_mix
task173,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task173.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task173.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,5511,,,true,high,161,submit_afr1ste_compress_rewrite_structural_mix
task174,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task174.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task174.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,55104,,,true,high,162,submit_afr1ste_compress_rewrite_structural_mix
task177,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task177.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task177.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,2579,,,true,high,163,submit_afr1ste_compress_rewrite_structural_mix
task178,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task178.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task178.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,11218,,,true,high,164,submit_afr1ste_compress_rewrite_structural_mix
task179,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task179.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task179.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,744,,,true,high,165,submit_afr1ste_compress_rewrite_structural_mix
task180,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task180.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task180.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,4031,,,true,high,166,submit_afr1ste_compress_rewrite_structural_mix
task181,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task181.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task181.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,168641,,,true,high,167,submit_afr1ste_compress_rewrite_structural_mix
task182,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task182.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task182.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,57608,,,true,high,168,submit_afr1ste_compress_rewrite_structural_mix
task183,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task183.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task183.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,3348,,,true,high,169,submit_afr1ste_compress_rewrite_structural_mix
task184,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task184.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task184.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,5793,,,true,high,170,submit_afr1ste_compress_rewrite_structural_mix
task185,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task185.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task185.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,20362,,,true,high,171,submit_afr1ste_compress_rewrite_structural_mix
task187,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task187.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task187.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,10898,,,true,high,172,submit_afr1ste_compress_rewrite_structural_mix
task188,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task188.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task188.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,2781,,,true,high,173,submit_afr1ste_compress_rewrite_structural_mix
task189,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task189.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task189.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,10208,,,true,high,174,submit_afr1ste_compress_rewrite_structural_mix
task190,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task190.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task190.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,26037,,,true,high,175,submit_afr1ste_compress_rewrite_structural_mix
task191,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task191.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task191.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,8552,,,true,high,176,submit_afr1ste_compress_rewrite_structural_mix
task192,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task192.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task192.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,2371,,,true,high,177,submit_afr1ste_compress_rewrite_structural_mix
task193,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task193.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task193.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,1923,,,true,high,178,submit_afr1ste_compress_rewrite_structural_mix
task194,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task194.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task194.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,1545,,,true,high,179,submit_afr1ste_compress_rewrite_structural_mix
task195,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task195.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task195.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,6438,,,true,high,180,submit_afr1ste_compress_rewrite_structural_mix
task196,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task196.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task196.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,3031,,,true,high,181,submit_afr1ste_compress_rewrite_structural_mix
task197,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task197.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task197.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,1735,,,true,high,182,submit_afr1ste_compress_rewrite_structural_mix
task198,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task198.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task198.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,8949,,,true,high,183,submit_afr1ste_compress_rewrite_structural_mix
task199,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task199.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task199.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,3463,,,true,high,184,submit_afr1ste_compress_rewrite_structural_mix
task201,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task201.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task201.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,12203,,,true,high,185,submit_afr1ste_compress_rewrite_structural_mix
task202,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task202.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task202.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,15300,,,true,high,186,submit_afr1ste_compress_rewrite_structural_mix
task203,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task203.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task203.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,19351,,,true,high,187,submit_afr1ste_compress_rewrite_structural_mix
task204,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task204.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task204.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,3976,,,true,high,188,submit_afr1ste_compress_rewrite_structural_mix
task205,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task205.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task205.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,28211,,,true,high,189,submit_afr1ste_compress_rewrite_structural_mix
task206,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task206.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task206.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,19497,,,true,high,190,submit_afr1ste_compress_rewrite_structural_mix
task207,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task207.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task207.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,5176,,,true,high,191,submit_afr1ste_compress_rewrite_structural_mix
task208,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task208.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task208.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,44807,,,true,high,192,submit_afr1ste_compress_rewrite_structural_mix
task209,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task209.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task209.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,172853,,,true,high,193,submit_afr1ste_compress_rewrite_structural_mix
task210,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task210.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task210.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,1419,,,true,high,194,submit_afr1ste_compress_rewrite_structural_mix
task211,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task211.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task211.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,3957,,,true,high,195,submit_afr1ste_compress_rewrite_structural_mix
task212,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task212.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task212.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,4742,,,true,high,196,submit_afr1ste_compress_rewrite_structural_mix
task213,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task213.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task213.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,16177,,,true,high,197,submit_afr1ste_compress_rewrite_structural_mix
task214,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task214.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task214.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,1414,,,true,high,198,submit_afr1ste_compress_rewrite_structural_mix
task215,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task215.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task215.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,33149,,,true,high,199,submit_afr1ste_compress_rewrite_structural_mix
task216,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task216.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task216.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,18328,,,true,high,200,submit_afr1ste_compress_rewrite_structural_mix
task217,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task217.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task217.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,4218,,,true,high,201,submit_afr1ste_compress_rewrite_structural_mix
task218,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task218.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task218.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,9764,,,true,high,202,submit_afr1ste_compress_rewrite_structural_mix
task219,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task219.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task219.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,59685,,,true,high,203,submit_afr1ste_compress_rewrite_structural_mix
task220,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task220.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task220.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,2520,,,true,high,204,submit_afr1ste_compress_rewrite_structural_mix
task221,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task221.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task221.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,24027,,,true,high,205,submit_afr1ste_compress_rewrite_structural_mix
task222,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task222.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task222.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,2426,,,true,high,206,submit_afr1ste_compress_rewrite_structural_mix
task223,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task223.onnx,E:\kagglegolf\data\interim\afr1ste_6335_batchcompress_rewrite\task223.onnx,SRC_KAGGLE_DATASET_AFR1STE_6335,GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,afr1ste_compress_rewrite_structural_pass,,,1421,,,true,high,207,submit_afr1ste_compress_rewrite_structural_mix
