task_id,candidate_model_path,source_id,source_exp_id,method_family,memory_footprint,parameter_count,file_size,cost_proxy,utility_proxy,local_valid,risk,candidate_rank,recommended_action
task192,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task192.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,2511,2511,public_partial_output,true,medium,192,submit_mix
task193,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task193.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,1925,1925,public_partial_output,true,medium,193,submit_mix
task194,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task194.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,7454,7454,public_partial_output,true,medium,194,submit_mix
task195,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task195.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,5381,5381,public_partial_output,true,medium,195,submit_mix
task196,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task196.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,3457,3457,public_partial_output,true,medium,196,submit_mix
task197,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task197.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,1758,1758,public_partial_output,true,medium,197,submit_mix
task198,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task198.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,6979,6979,public_partial_output,true,medium,198,submit_mix
task199,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task199.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,2948,2948,public_partial_output,true,medium,199,submit_mix
task200,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task200.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,3848,3848,public_partial_output,true,medium,200,submit_mix
task201,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task201.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,10924,10924,public_partial_output,true,medium,201,submit_mix
task202,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task202.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,3582,3582,public_partial_output,true,medium,202,submit_mix
task203,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task203.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,6437,6437,public_partial_output,true,medium,203,submit_mix
task204,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task204.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,9669,9669,public_partial_output,true,medium,204,submit_mix
task205,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task205.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,48180,48180,public_partial_output,true,medium,205,submit_mix
task206,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task206.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,20303,20303,public_partial_output,true,medium,206,submit_mix
task207,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task207.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,2330,2330,public_partial_output,true,medium,207,submit_mix
task208,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task208.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,15885,15885,public_partial_output,true,medium,208,submit_mix
task209,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task209.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,122649,122649,public_partial_output,true,medium,209,submit_mix
task210,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task210.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,479,479,public_partial_output,true,medium,210,submit_mix
task211,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task211.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,7454,7454,public_partial_output,true,medium,211,submit_mix
task212,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task212.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,6853,6853,public_partial_output,true,medium,212,submit_mix
task213,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task213.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,26897,26897,public_partial_output,true,medium,213,submit_mix
task214,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task214.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,7454,7454,public_partial_output,true,medium,214,submit_mix
task215,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task215.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,4015,4015,public_partial_output,true,medium,215,submit_mix
task216,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task216.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,19626,19626,public_partial_output,true,medium,216,submit_mix
task217,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task217.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,7268,7268,public_partial_output,true,medium,217,submit_mix
task218,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task218.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,9594,9594,public_partial_output,true,medium,218,submit_mix
task219,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task219.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,87016,87016,public_partial_output,true,medium,219,submit_mix
task220,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task220.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,3798,3798,public_partial_output,true,medium,220,submit_mix
task221,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task221.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,13333,13333,public_partial_output,true,medium,221,submit_mix
task222,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task222.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,2578,2578,public_partial_output,true,medium,222,submit_mix
task223,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task223.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,7454,7454,public_partial_output,true,medium,223,submit_mix
task224,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task224.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,6314,6314,public_partial_output,true,medium,224,submit_mix
task225,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task225.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,5386,5386,public_partial_output,true,medium,225,submit_mix
task226,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task226.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,4694,4694,public_partial_output,true,medium,226,submit_mix
task227,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task227.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,1435,1435,public_partial_output,true,medium,227,submit_mix
task228,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task228.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,4406,4406,public_partial_output,true,medium,228,submit_mix
task229,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task229.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,1735,1735,public_partial_output,true,medium,229,submit_mix
task230,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task230.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,3798,3798,public_partial_output,true,medium,230,submit_mix
task231,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task231.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,3468,3468,public_partial_output,true,medium,231,submit_mix
task232,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task232.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,2435,2435,public_partial_output,true,medium,232,submit_mix
task233,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task233.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,321271,321271,public_partial_output,true,medium,233,submit_mix
task234,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task234.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,8333,8333,public_partial_output,true,medium,234,submit_mix
task235,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task235.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,3931,3931,public_partial_output,true,medium,235,submit_mix
task236,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task236.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,1511,1511,public_partial_output,true,medium,236,submit_mix
task237,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task237.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,2237,2237,public_partial_output,true,medium,237,submit_mix
task238,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task238.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,11927,11927,public_partial_output,true,medium,238,submit_mix
task239,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task239.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,4143,4143,public_partial_output,true,medium,239,submit_mix
task240,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task240.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,3953,3953,public_partial_output,true,medium,240,submit_mix
task241,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task241.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,170,170,public_partial_output,true,medium,241,submit_mix
task242,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task242.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,1968,1968,public_partial_output,true,medium,242,submit_mix
task243,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task243.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,16926,16926,public_partial_output,true,medium,243,submit_mix
task244,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task244.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,6538,6538,public_partial_output,true,medium,244,submit_mix
task245,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task245.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,2843,2843,public_partial_output,true,medium,245,submit_mix
task246,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task246.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,3824,3824,public_partial_output,true,medium,246,submit_mix
task247,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task247.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,2056,2056,public_partial_output,true,medium,247,submit_mix
task248,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task248.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,2328,2328,public_partial_output,true,medium,248,submit_mix
task249,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task249.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,2901,2901,public_partial_output,true,medium,249,submit_mix
task250,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task250.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,13543,13543,public_partial_output,true,medium,250,submit_mix
task251,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task251.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,6906,6906,public_partial_output,true,medium,251,submit_mix
task252,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task252.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,4879,4879,public_partial_output,true,medium,252,submit_mix
task253,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task253.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,3510,3510,public_partial_output,true,medium,253,submit_mix
task254,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task254.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,6052,6052,public_partial_output,true,medium,254,submit_mix
task255,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task255.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,301761,301761,public_partial_output,true,medium,255,submit_mix
task256,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task256.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,8793,8793,public_partial_output,true,medium,256,submit_mix
task257,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task257.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,1669,1669,public_partial_output,true,medium,257,submit_mix
task258,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task258.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,3836,3836,public_partial_output,true,medium,258,submit_mix
task259,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task259.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,3882,3882,public_partial_output,true,medium,259,submit_mix
task260,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task260.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,3320,3320,public_partial_output,true,medium,260,submit_mix
task261,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task261.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,995,995,public_partial_output,true,medium,261,submit_mix
task262,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task262.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,1329,1329,public_partial_output,true,medium,262,submit_mix
task263,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task263.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,10867,10867,public_partial_output,true,medium,263,submit_mix
task264,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task264.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,10074,10074,public_partial_output,true,medium,264,submit_mix
task265,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task265.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,3110,3110,public_partial_output,true,medium,265,submit_mix
task266,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task266.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,3825,3825,public_partial_output,true,medium,266,submit_mix
task267,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task267.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,1659,1659,public_partial_output,true,medium,267,submit_mix
task268,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task268.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,19789,19789,public_partial_output,true,medium,268,submit_mix
task269,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task269.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,3349,3349,public_partial_output,true,medium,269,submit_mix
task270,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task270.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,10862,10862,public_partial_output,true,medium,270,submit_mix
task271,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task271.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,1993,1993,public_partial_output,true,medium,271,submit_mix
task272,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task272.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,3825,3825,public_partial_output,true,medium,272,submit_mix
task273,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task273.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,2414,2414,public_partial_output,true,medium,273,submit_mix
task274,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task274.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,3619,3619,public_partial_output,true,medium,274,submit_mix
task275,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task275.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,24193,24193,public_partial_output,true,medium,275,submit_mix
task276,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task276.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,217,217,public_partial_output,true,medium,276,submit_mix
task277,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task277.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,6687,6687,public_partial_output,true,medium,277,submit_mix
task278,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task278.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,3294,3294,public_partial_output,true,medium,278,submit_mix
task279,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task279.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,4658,4658,public_partial_output,true,medium,279,submit_mix
task280,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task280.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,16655,16655,public_partial_output,true,medium,280,submit_mix
task281,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task281.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,7659,7659,public_partial_output,true,medium,281,submit_mix
task282,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task282.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,3798,3798,public_partial_output,true,medium,282,submit_mix
task283,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task283.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,3825,3825,public_partial_output,true,medium,283,submit_mix
task284,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task284.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,30975,30975,public_partial_output,true,medium,284,submit_mix
task285,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task285.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,64932,64932,public_partial_output,true,medium,285,submit_mix
task286,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task286.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,19743,19743,public_partial_output,true,medium,286,submit_mix
task287,data\external\public_kernel_outputs\biohack_super_blend\_src_A\task287.onnx,SRC_KAGGLE_NOTEBOOK_BIOHACK_SUPER_BLEND,GOLF_20260608_006_biohack_super_blend_structural_pass_mix,biohack_partial_public_harvest,,,1706,1706,public_partial_output,true,medium,287,submit_mix
