exp_id,date,lane,direction_id,leaderboard_source_id,paper_source_id,open_repo_source_id,historical_competition_source_id,source_id,goal,changed_tasks,method,local_valid,local_score,lb_score,delta_vs_best,status,rollback_reason,next_action
GOLF_20260608_048b_afr1ste_6335_structural_pass_mix,2026-06-09,S_target_7800_submission_push,DIR_20260608_001_public_highscore_harvest,SRC_KAGGLE_DATASET_AFR1STE_6335,SRC_ARC_PRIZE_2024_REPORT,SRC_ARC_GEN_GITHUB,SRC_GOOGLE_CODE_GOLF_2025,SRC_KAGGLE_DATASET_AFR1STE_6335,submit source-backed task override candidate toward 7800+ target,"task004,task015,task016,task021,task023,task030,task047,task048,task053,task055,task066,task071,task073,task074,task076,task079,task080,task081,task088,task096,task098,task099,task107,task108,task109,task111,task113,task115,task120,task122,task127,task133,task134,task135,task139,task143,task147,task151,task156,task157,task159,task160,task163,task165,task170,task173,task174,task177,task178,task180,task181,task182,task183,task185,task187,task188,task191,task195,task198,task199,task201,task202,task203,task205,task207,task209,task211,task213,task215,task217,task218,task219,task231,task233,task238,task239,task242,task244,task245,task253,task255,task257,task258,task262,task272,task275,task276,task282,task285,task293,task294,task296,task308,task309,task312,task313,task316,task319,task320,task322,task324,task329,task331,task332,task336,task337,task344,task351,task352,task363,task366,task367,task377,task379,task382,task384,task385,task387,task391,task392,task394,task396,task397",task_override,true,,,,queued_for_submit,,submit_queue
GOLF_20260608_049_afr1ste_compress_rewrite_structural_mix,2026-06-09,S_target_7800_submission_push,DIR_20260608_001_public_highscore_harvest,SRC_KAGGLE_DATASET_AFR1STE_6335,SRC_ARC_PRIZE_2024_REPORT,SRC_ARC_GEN_GITHUB,SRC_GOOGLE_CODE_GOLF_2025,SRC_KAGGLE_DATASET_AFR1STE_6335,submit source-backed task override candidate toward 7800+ target,"task001,task002,task003,task004,task005,task006,task007,task008,task009,task010,task011,task012,task013,task014,task015,task016,task017,task018,task019,task020,task021,task022,task023,task024,task025,task026,task027,task028,task029,task030,task031,task032,task033,task034,task035,task036,task037,task039,task040,task041,task042,task043,task044,task045,task046,task047,task048,task049,task050,task051,task053,task054,task055,task057,task059,task060,task062,task063,task064,task065,task066,task067,task068,task069,task070,task071,task072,task073,task074,task075,task076,task077,task078,task079,task080,task081,task082,task083,task084,task085,task086,task087,task088,task089,task090,task091,task092,task093,task094,task095,task096,task097,task098,task099,task102,task105,task106,task107,task108,task109,task110,task111,task112,task113,task114,task115,task116,task117,task118,task119,task120,task121,task122,task123,task124,task125,task126,task127,task128,task130,task131,task132,task133,task134,task135,task136,task137,task138,task139,task140,task141,task142,task143,task144,task145,task146,task147,task148,task149,task150,task151,task152,task153,task154,task155,task156,task157,task158,task159,task160,task161,task162,task163,task164,task165,task166,task168,task169,task170,task172,task173,task174,task177,task178,task179,task180,task181,task182,task183,task184,task185,task187,task188,task189,task190,task191,task192,task193,task194,task195,task196,task197,task198,task199,task201,task202,task203,task204,task205,task206,task207,task208,task209,task210,task211,task212,task213,task214,task215,task216,task217,task218,task219,task220,task221,task222,task223,task224,task225,task226,task227,task228,task229,task230,task231,task232,task233,task236,task237,task238,task239,task240,task241,task242,task243,task244,task245,task246,task247,task249,task250,task251,task252,task253,task254,task255,task256,task257,task258,task259,task260,task261,task262,task263,task264,task265,task267,task268,task269,task270,task271,task272,task273,task275,task276,task277,task278,task279,task280,task281,task282,task283,task284,task285,task286,task287,task288,task289,task290,task293,task294,task295,task296,task297,task298,task299,task300,task301,task302,task303,task304,task306,task307,task308,task309,task310,task311,task312,task313,task314,task315,task316,task317,task318,task319,task320,task321,task322,task323,task324,task326,task327,task328,task329,task330,task331,task332,task333,task335,task336,task337,task338,task339,task340,task341,task342,task343,task344,task345,task346,task347,task348,task349,task350,task351,task352,task353,task354,task355,task356,task358,task359,task360,task361,task362,task363,task364,task365,task366,task367,task368,task369,task370,task371,task372,task374,task377,task378,task379,task380,task381,task382,task383,task384,task385,task386,task387,task388,task389,task390,task391,task392,task393,task394,task395,task396,task397,task398,task400",task_override,true,,,,queued_for_submit,,submit_queue
GOLF_20260609_050_arc_dsl_task070_bbox_fill,2026-06-09,S_target_7800_submission_push,DIR_20260608_003_memory_first_onnx_surgery,SRC_KAGGLE_NOTEBOOK_SEDDIK_SURGICAL_ONNX,SRC_ARC_PRIZE_2024_REPORT,SRC_ARC_DSL_GITHUB,SRC_GOOGLE_CODE_GOLF_2025,SRC_ARC_DSL_GITHUB,submit source-backed task override candidate toward 7800+ target,task070,task_override,true,,,,queued_for_submit,,submit_queue
GOLF_20260609_051_arc_dsl_task303_frontier_fill,2026-06-09,S_target_7800_submission_push,DIR_20260608_003_memory_first_onnx_surgery,SRC_KAGGLE_NOTEBOOK_SEDDIK_SURGICAL_ONNX,SRC_ARC_PRIZE_2024_REPORT,SRC_ARC_DSL_GITHUB,SRC_GOOGLE_CODE_GOLF_2025,SRC_ARC_DSL_GITHUB,submit source-backed task override candidate toward 7800+ target,task303,task_override,true,,,,queued_for_submit,,submit_queue
GOLF_20260609_052_arc_dsl_task249_hconcat_self,2026-06-09,S_target_7800_submission_push,DIR_20260608_003_memory_first_onnx_surgery,SRC_KAGGLE_NOTEBOOK_SEDDIK_SURGICAL_ONNX,SRC_ARC_PRIZE_2024_REPORT,SRC_ARC_DSL_GITHUB,SRC_GOOGLE_CODE_GOLF_2025,SRC_ARC_DSL_GITHUB,submit source-backed task override candidate toward 7800+ target,task249,task_override,true,,,,queued_for_submit,,submit_queue
GOLF_20260609_053_arc_dsl_axis_reverse_pair,2026-06-09,S_target_7800_submission_push,DIR_20260608_003_memory_first_onnx_surgery,SRC_KAGGLE_NOTEBOOK_SEDDIK_SURGICAL_ONNX,SRC_ARC_PRIZE_2024_REPORT,SRC_ARC_DSL_GITHUB,SRC_GOOGLE_CODE_GOLF_2025,SRC_ARC_DSL_GITHUB,submit source-backed task override candidate toward 7800+ target,"task150,task155",task_override,true,,,,queued_for_submit,,submit_queue
GOLF_20260609_054_arc_dsl_task300_largest_color_crop,2026-06-09,S_target_7800_submission_push,DIR_20260608_003_memory_first_onnx_surgery,SRC_DISCUSSION_AGENT_HARNESS_6580,SRC_ARC_PRIZE_2024_REPORT,SRC_ARC_DSL_GITHUB,SRC_GOOGLE_CODE_GOLF_2025_CGI_WRITEUP,SRC_ARC_DSL_GITHUB,submit source-backed task override candidate toward 7800+ target,task300,task_override,true,,,,queued_for_submit,,submit_queue
GOLF_20260609_055_arc_dsl_task242_zero_bbox_mirror_crop,2026-06-09,S_target_7800_submission_push,DIR_20260608_003_memory_first_onnx_surgery,SRC_DISCUSSION_AGENT_HARNESS_6580,SRC_ARC_PRIZE_2024_REPORT,SRC_ARC_DSL_GITHUB,SRC_GOOGLE_CODE_GOLF_2025_CGI_WRITEUP,SRC_ARC_DSL_GITHUB,submit source-backed task override candidate toward 7800+ target,task242,task_override,true,,,,queued_for_submit,,submit_queue
GOLF_20260609_056_arc_dsl_task384_scaled_object_crop,2026-06-09,S_target_7800_submission_push,DIR_20260608_003_memory_first_onnx_surgery,SRC_DISCUSSION_AGENT_HARNESS_6580,SRC_ARC_PRIZE_2024_REPORT,SRC_ARC_DSL_GITHUB,SRC_GOOGLE_CODE_GOLF_2025_CGI_WRITEUP,SRC_ARC_DSL_GITHUB,submit source-backed task override candidate toward 7800+ target,task384,task_override,true,,,,queued_for_submit,,submit_queue
GOLF_20260609_057_arc_dsl_task310_least_color_crop,2026-06-09,S_target_7800_submission_push,DIR_20260608_003_memory_first_onnx_surgery,SRC_DISCUSSION_AGENT_HARNESS_6580,SRC_ARC_PRIZE_2024_REPORT,SRC_ARC_DSL_GITHUB,SRC_GOOGLE_CODE_GOLF_2025_CGI_WRITEUP,SRC_ARC_DSL_GITHUB,submit source-backed task override candidate toward 7800+ target,task310,task_override,true,,,,queued_for_submit,,submit_queue
GOLF_20260609_058_arc_dsl_task097_remove_isolated,2026-06-09,S_target_7800_submission_push,DIR_20260608_003_memory_first_onnx_surgery,SRC_DISCUSSION_AGENT_HARNESS_6580,SRC_ARC_PRIZE_2024_REPORT,SRC_ARC_DSL_GITHUB,SRC_GOOGLE_CODE_GOLF_2025_CGI_WRITEUP,SRC_ARC_DSL_GITHUB,submit source-backed task override candidate toward 7800+ target,task097,task_override,true,,,,queued_for_submit,,submit_queue
GOLF_20260609_059_arc_dsl_task278_size_two_outbox,2026-06-09,S_target_7800_submission_push,DIR_20260608_003_memory_first_onnx_surgery,SRC_DISCUSSION_AGENT_HARNESS_6580,SRC_ARC_PRIZE_2024_REPORT,SRC_ARC_DSL_GITHUB,SRC_GOOGLE_CODE_GOLF_2025_CGI_WRITEUP,SRC_ARC_DSL_GITHUB,submit source-backed task override candidate toward 7800+ target,task278,task_override,true,,,,queued_for_submit,,submit_queue
GOLF_20260609_060_arc_dsl_task057_single_object_hconcat,2026-06-09,S_target_7800_submission_push,DIR_20260608_003_memory_first_onnx_surgery,SRC_DISCUSSION_AGENT_HARNESS_6580,SRC_ARC_PRIZE_2024_REPORT,SRC_ARC_DSL_GITHUB,SRC_GOOGLE_CODE_GOLF_2025_CGI_WRITEUP,SRC_ARC_DSL_GITHUB,submit source-backed task override candidate toward 7800+ target,task057,task_override,true,,,,queued_for_submit,,submit_queue
