source,task_id,public_onnx_path,public_correctness,public_score,current_score,delta_score,public_total_cost,current_total_cost,delta_cost,public_memory_bytes,current_memory_bytes,public_params,current_params,better_than_current,verify_error
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task191,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task191.onnx,pass,13.788274226882638,13.638839729058745,0.1494344978238935,73993,85919.0,-11926.0,55133,85432.0,18860,487.0,true,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task192,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task192.onnx,pass,13.758870135051794,14.14161657647865,-0.3827464414268569,76201,51968.0,24233.0,76138,51898.0,63,70.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task193,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task193.onnx,pass,13.781942363296277,14.109558240338645,-0.3276158770423674,74463,53661.0,20802.0,74400,53600.0,63,61.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task194,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task194.onnx,pass,17.504458056115745,17.504458056115745,0.0,1800,1800.0,0.0,0,0.0,1800,1800.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task195,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task195.onnx,pass,13.607571249383838,15.436962585454308,-1.8293913360704703,88648,14229.0,74419.0,87620,12310.0,1028,1919.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task196,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task196.onnx,pass,14.244909581211953,14.619005786490737,-0.37409620527878396,46868,32241.0,14627.0,46800,32175.0,68,66.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task197,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task197.onnx,pass,13.344698620753574,14.166555524825903,-0.8218569040723285,115301,50688.0,64613.0,112584,50672.0,2717,16.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task198,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task198.onnx,pass,12.931644638584075,13.449576458609688,-0.5179318200256127,174269,103821.0,70448.0,173356,102908.0,913,913.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task199,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task199.onnx,pass,15.309087047428848,15.30989132872317,-0.0008042812943216404,16170,16157.0,13.0,16103,16103.0,67,54.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task200,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task200.onnx,pass,13.982716023470722,16.90867872646959,-2.9259627029988664,60918,3266.0,57652.0,58866,3212.0,2052,54.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task201,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task201.onnx,pass,12.949289601281377,13.562876248446054,-0.6135866471646771,171221,92700.0,78521.0,170289,92392.0,932,308.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task202,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task202.onnx,pass,12.417777778195852,13.258187509088495,-0.8404097308926435,291333,125720.0,165613.0,291309,125706.0,24,14.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task203,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task203.onnx,pass,13.207626267505095,13.610350127195805,-0.4027238596907097,132240,88402.0,43838.0,131540,87712.0,700,690.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task204,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task204.onnx,pass,13.060866065783708,13.307707338062253,-0.24684127227854447,153144,119646.0,33498.0,152100,118400.0,1044,1246.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task205,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task205.onnx,pass,13.301375355497767,13.370955104619776,-0.06957974912200982,120406,112313.0,8093.0,99954,110591.0,20452,1722.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task206,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task206.onnx,pass,13.295908869581925,13.975062924893004,-0.6791540553110789,121066,61386.0,59680.0,120836,61296.0,230,90.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task207,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task207.onnx,pass,17.22220737366117,17.463636061595487,-0.2414286879343166,2387,1875.0,512.0,2352,1840.0,35,35.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task208,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task208.onnx,pass,13.123341557712477,14.236326566974489,-1.1129850092620117,143869,47272.0,96597.0,143353,47093.0,516,179.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task209,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task209.onnx,pass,13.757086972350876,13.28530989269121,0.47177707965966675,76337,122356.0,-46019.0,31494,122191.0,44843,165.0,true,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task210,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task210.onnx,pass,21.598802618337846,21.598802618337846,0.0,30,30.0,0.0,0,0.0,30,30.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task211,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task211.onnx,pass,17.504458056115745,17.504458056115745,0.0,1800,1800.0,0.0,0,0.0,1800,1800.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task212,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task212.onnx,pass,15.24669600673002,15.876307434749489,-0.6296114280194693,17211,9170.0,8041.0,16974,9032.0,237,138.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task213,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task213.onnx,pass,13.77674525018803,14.177325912477691,-0.40058066228966105,74851,50145.0,24706.0,74691,50005.0,160,140.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task214,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task214.onnx,pass,17.504458056115745,17.504458056115745,0.0,1800,1800.0,0.0,0,0.0,1800,1800.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task215,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task215.onnx,pass,13.619669223641367,14.452187931601495,-0.8325187079601282,87582,38094.0,49488.0,83964,37982.0,3618,112.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task216,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task216.onnx,pass,12.27378031044477,13.451977697992342,-1.1781973875475718,336455,103572.0,232883.0,336348,103472.0,107,100.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task217,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task217.onnx,pass,13.104264117486414,15.206104124093967,-2.101840006607553,146640,17924.0,128716.0,145596,17901.0,1044,23.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task218,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task218.onnx,pass,14.940834363284193,14.948006239164648,-0.007171875880455758,23369,23202.0,167.0,23324,23158.0,45,44.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task219,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task219.onnx,pass,14.218172835018288,13.651395086474174,0.5667777485441139,48138,84847.0,-36709.0,19856,84750.0,28282,97.0,true,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task220,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task220.onnx,pass,16.58816732424159,18.197605236675688,-1.6094379124340996,4500,900.0,3600.0,3600,0.0,900,900.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task221,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task221.onnx,pass,13.327151973179296,14.069235056400384,-0.7420830832210878,117342,55869.0,61473.0,112321,50841.0,5021,5028.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task222,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task222.onnx,pass,13.588288105607068,14.031198444197276,-0.4429103385902078,90374,58035.0,32339.0,90286,57948.0,88,87.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task223,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task223.onnx,pass,17.504458056115745,17.504458056115745,0.0,1800,1800.0,0.0,0,0.0,1800,1800.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task224,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task224.onnx,pass,13.825825365675732,14.275455898281896,-0.4496305326061645,71266,45458.0,25808.0,70958,45276.0,308,182.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task225,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task225.onnx,pass,15.148226883150551,15.68728356140695,-0.539056678256399,18992,11078.0,7914.0,18384,10428.0,608,650.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task226,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task226.onnx,pass,15.86147791581429,16.53220715887889,-0.670729243064601,9307,4759.0,4548.0,9156,4608.0,151,151.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task227,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task227.onnx,pass,16.838624976802514,17.018266713308115,-0.17964173650560156,3503,2927.0,576.0,3456,2880.0,47,47.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task228,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task228.onnx,pass,14.373952106335578,14.86993479941538,-0.495982693079803,41194,25086.0,16108.0,41116,25008.0,78,78.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task229,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task229.onnx,pass,17.35316860856952,17.74936448810132,-0.3961958795318026,2094,1409.0,685.0,2050,1364.0,44,45.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task230,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task230.onnx,pass,16.58816732424159,18.197605236675688,-1.6094379124340996,4500,900.0,3600.0,3600,0.0,900,900.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task231,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task231.onnx,pass,14.290527773640557,14.445698819920006,-0.1551710462794489,44778,38342.0,6436.0,44676,38241.0,102,101.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task232,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task232.onnx,pass,14.367009229943273,14.707956157758622,-0.34094692781534874,41481,29497.0,11984.0,41412,29428.0,69,69.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task233,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task233.onnx,pass,13.767555928044851,10.679645472747369,3.0879104552974823,75542,1656727.0,-1581185.0,61136,1646585.0,14406,10142.0,true,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task234,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task234.onnx,pass,12.440580442290464,13.689154000119816,-1.248573557829351,284765,81703.0,203062.0,283320,81621.0,1445,82.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task235,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task235.onnx,pass,17.32306285418192,17.801068759311825,-0.4780059051299048,2158,1338.0,820.0,2048,1224.0,110,114.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task236,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task236.onnx,pass,17.962972385313723,18.53385527576238,-0.570882890448658,1138,643.0,495.0,1088,642.0,50,1.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task237,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task237.onnx,pass,14.976110621611577,15.430308268881676,-0.4541976472700995,22559,14324.0,8235.0,22518,14283.0,41,41.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task238,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task238.onnx,pass,13.57790775140706,13.927876707427622,-0.349968956020561,91317,64352.0,26965.0,89802,62905.0,1515,1447.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task239,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task239.onnx,pass,12.827768563138598,13.54388830238479,-0.7161197392461922,193345,94477.0,98868.0,192959,94091.0,386,386.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task240,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task240.onnx,pass,13.893630237619966,14.765519480374964,-0.8718892427549978,66594,27847.0,38747.0,66520,14112.0,74,13735.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task241,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task241.onnx,pass,25.0,25.0,0.0,0,0.0,0.0,0,0.0,0,0.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task242,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task242.onnx,pass,14.304878320189273,16.02905960185755,-1.7241812816682778,44140,7871.0,36269.0,44104,7864.0,36,7.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task243,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task243.onnx,pass,13.874532744845478,13.401208814053447,0.4733239307920307,67878,108966.0,-41088.0,56051,108864.0,11827,102.0,true,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task244,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task244.onnx,pass,14.07943564677828,14.633344629227418,-0.553908982449137,55302,31782.0,23520.0,55217,31697.0,85,85.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task245,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task245.onnx,pass,12.92431512203685,14.724535183516696,-1.8002200614798465,175551,29012.0,146539.0,175444,28916.0,107,96.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task246,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task246.onnx,pass,15.497661881504435,15.497661881504435,0.0,13391,13391.0,0.0,12960,12960.0,431,431.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task247,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task247.onnx,pass,14.988016851310572,16.272870084756832,-1.2848532334462597,22292,6168.0,16124.0,22259,6142.0,33,26.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task248,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task248.onnx,pass,15.428564467651594,16.218905264797385,-0.7903407971457916,14349,6510.0,7839.0,13500,4698.0,849,1812.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task249,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task249.onnx,pass,15.207779259892458,18.477907201829847,-3.270127941937389,17894,680.0,17214.0,17846,650.0,48,30.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task250,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task250.onnx,pass,15.0650137804045,15.59573893538651,-0.5307251549820098,20640,12140.0,8500.0,20392,12072.0,248,68.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task251,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task251.onnx,pass,12.76612251670953,13.481291290274044,-0.715168773564514,205639,100580.0,105059.0,204720,100560.0,919,20.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task252,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task252.onnx,pass,14.401217574846468,14.453028311923028,-0.05181073707655948,40086,38062.0,2024.0,39600,37800.0,486,262.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task253,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task253.onnx,pass,14.189101020196311,14.215455188361384,-0.026354168165072522,49558,48269.0,1289.0,49120,47830.0,438,439.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task254,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task254.onnx,pass,15.865029935048593,16.018318360026136,-0.1532884249775428,9274,7956.0,1318.0,9116,7798.0,158,158.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task255,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task255.onnx,pass,13.130764657719753,11.62208628955128,1.5086783681684732,142805,645586.0,-502781.0,136233,643378.0,6572,2208.0,true,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task256,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task256.onnx,pass,14.816043829530393,15.197383057848846,-0.3813392283184527,26475,18081.0,8394.0,25228,18022.0,1247,59.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task257,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task257.onnx,pass,17.629139833463285,18.01806532284361,-0.3889254893803269,1589,1077.0,512.0,1536,1024.0,53,53.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task258,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task258.onnx,pass,14.593527481477043,19.924826184766175,-5.331298703289132,33073,160.0,32913.0,32160,0.0,913,160.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task259,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task259.onnx,pass,16.152783895642457,16.169018489047502,-0.01623459340504496,6955,6843.0,112.0,6904,6793.0,51,50.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task260,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task260.onnx,pass,15.377152705126607,15.568678412874291,-0.19152570774768485,15106,12473.0,2633.0,14962,12332.0,144,141.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task261,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task261.onnx,pass,16.58816732424159,19.701682633451963,-3.1135153092103742,4500,200.0,4300.0,3600,0.0,900,200.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task262,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task262.onnx,pass,16.086180649142804,16.765169719557946,-0.6789890704151418,7434,3770.0,3664.0,7404,3744.0,30,26.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task263,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task263.onnx,pass,15.976832935548796,16.006075858588602,-0.029242923039806357,8293,8054.0,239.0,8241,8002.0,52,52.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task264,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task264.onnx,pass,12.603224353647956,13.720116918523228,-1.1168925648752719,242020,79212.0,162808.0,241168,77040.0,852,2172.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task265,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task265.onnx,pass,13.729349938660008,14.424537832136728,-0.6951878934767208,78484,39162.0,39322.0,78353,39033.0,131,129.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task266,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task266.onnx,pass,17.91997350007741,18.186555400489105,-0.26658190041169405,1188,910.0,278.0,1088,0.0,100,910.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task267,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task267.onnx,pass,17.718614336429717,17.904106778902467,-0.18549244247274999,1453,1207.0,246.0,1358,1160.0,95,47.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task268,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task268.onnx,pass,14.816043829530393,14.983808957550787,-0.16776512802039356,26475,22386.0,4089.0,26376,22288.0,99,98.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task269,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task269.onnx,pass,14.061692291883542,15.940249986656319,-1.878557694772777,56292,8602.0,47690.0,43678,8506.0,12614,96.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task270,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task270.onnx,pass,14.235417351057666,14.853527053936123,-0.6181097028784563,47315,25501.0,21814.0,46815,24316.0,500,1185.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task271,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task271.onnx,pass,14.725259284025897,14.725259284025897,0.0,28991,28991.0,0.0,28928,28928.0,63,63.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task272,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task272.onnx,pass,17.41573518161094,18.86877351051686,-1.4530383289059188,1967,460.0,1507.0,1900,0.0,67,460.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task273,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task273.onnx,pass,15.786066092513687,16.311040765729324,-0.5249746732156364,10036,5937.0,4099.0,10000,5900.0,36,37.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task274,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task274.onnx,pass,15.921934667333636,15.942694264192879,-0.02075959685924289,8761,8581.0,180.0,8372,8192.0,389,389.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task275,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task275.onnx,pass,12.937289770779186,13.662869436848247,-0.725579666069061,173288,83879.0,89409.0,170514,81106.0,2774,2773.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task276,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task276.onnx,pass,22.697414907005953,22.697414907005953,0.0,10,10.0,0.0,0,0.0,10,10.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task277,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task277.onnx,pass,14.247708578819461,15.410059486110708,-1.1623509072912466,46737,14617.0,32120.0,10240,14367.0,36497,250.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task278,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task278.onnx,pass,14.414224010238803,14.864210958364897,-0.4499869481260941,39568,25230.0,14338.0,39204,25200.0,364,30.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task279,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task279.onnx,pass,14.171024143235675,14.821535747509644,-0.6505116042739694,50462,26330.0,24132.0,50176,25144.0,286,1186.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task280,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task280.onnx,pass,12.58478131279947,13.64132188619622,-1.0565405733967506,246525,85706.0,160819.0,246400,84826.0,125,880.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task281,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task281.onnx,pass,12.941905457241326,13.60794357751076,-0.6660381202694339,172490,88615.0,83875.0,172392,87628.0,98,987.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task282,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task282.onnx,pass,16.58816732424159,18.197605236675688,-1.6094379124340996,4500,900.0,3600.0,3600,0.0,900,900.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task283,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task283.onnx,pass,13.439790266056328,18.186555400489105,-4.746765134432778,104842,910.0,103932.0,103920,0.0,922,910.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task284,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task284.onnx,pass,12.354479586864198,13.475808238755878,-1.1213286518916803,310370,101133.0,209237.0,310301,99157.0,69,1976.0,false,
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task285,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task285.onnx,pass,12.935513960531726,12.112179904635754,0.8233340558959714,173596,395466.0,-221870.0,149241,390848.0,24355,4618.0,true,
