source,task_id,onnx_path,container,sha256,size_bytes,extract_status
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task139,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task139.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task139.onnx,360685d32dbbb81be4e905b7eafbe47a3915eeb015363763237ab231e467abee,1616,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task140,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task140.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task140.onnx,31188f67a76911d1396cae7cc4c7da295c630003a2173784cce70d1c97976fb8,443,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task141,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task141.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task141.onnx,f61f6a8e833ff54685eed9ac14f2d26e88e8b63b554cce682ce8772071579e45,1743,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task142,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task142.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task142.onnx,b525fbe662a950ccba343052e36da4678bbd57b9039d4f6c5a15f3c0a16fd54a,7454,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task143,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task143.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task143.onnx,1beb4a3c26c04b8bd7c53e6edbfb33158868ee728afabe1fde1f26ee00f636c2,2099,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task144,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task144.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task144.onnx,288b3b803783d624dc52d1856811d852f8862f0f072ce79b8ba3b76922834b1a,1626,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task145,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task145.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task145.onnx,b460e2bd5886bd5f42c6cd3d49fa16fdf088184d34e2e08ba1de7a01b34be826,32124,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task146,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task146.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task146.onnx,26f917ac3e88c218e61160207814f5c50638e3f29442ef78e4da2993361aec4e,1408,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task147,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task147.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task147.onnx,f88ca2257e92aee80bac0fc05a06d215b05346c5e57b06721a82f59b6ba6d73f,1346,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task148,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task148.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task148.onnx,0abb9e31554a0f26cd1f4a7b555aad3a9c0585ab6f283bac44212dfd2846ecba,10473,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task149,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task149.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task149.onnx,cc239a1eb4d00e60cdc4dc8910742e7681c1baf5ac4d50d632ec8d0509199ac2,1420,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task150,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task150.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task150.onnx,adf5a273915defc3c4d2db5f4fc10c73406d376e4c86065d6ae6681ecc0a96a1,1054,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task151,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task151.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task151.onnx,de359953bdaede4cb0adc2af091f8827eea3c67fc20d0ad8d2f864ef57c75c5d,1808,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task152,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task152.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task152.onnx,b525fbe662a950ccba343052e36da4678bbd57b9039d4f6c5a15f3c0a16fd54a,7454,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task153,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task153.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task153.onnx,9d318ade04d92d5a6cbe3ad187e3c8b55c6bed97afcdb4ed25105359b5a0c44a,4925,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task154,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task154.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task154.onnx,c1a73e03ff61af6c0e5320534b4337178256f8f380b33d91c9b1dfadf69174b4,7650,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task155,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task155.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task155.onnx,f16c31aa41c2a9793da3e5ee7e762ca5343bb105a0057fac5373f5b9779cf862,1054,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task156,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task156.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task156.onnx,edbcd04840920f6a63c33afd5268c3e9b590146767a93b1c325182b0f09f17ca,9609,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task157,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task157.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task157.onnx,4656d1026d5c964ff0889e0058383ac8891583d148f45aa54500857b66a6858a,49460,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task158,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task158.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task158.onnx,25ea0a725e0d528c22f60eb9d4804e5f11825530cd7681b2e30c7be28dd22bf1,159472,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task159,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task159.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task159.onnx,51883cbbe7686617cc43881eb06b43dd146abb3f0ac43c4c6ce4eb32ff28433f,20168,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task160,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task160.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task160.onnx,3bc24c918f254029d7f0c45c5ea73e09cf579d7f46cd0b2d95456eded8dd7d21,1914,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task161,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task161.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task161.onnx,8a7e2468521ec30fb89f4b607d6180090d30ccb8cc5b80529bb62f4d171a70d7,5813,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task162,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task162.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task162.onnx,e24cf7e7f3b00310af89e750a727dca80938682bd7096b68068f91ee14d9fc09,2219,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task163,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task163.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task163.onnx,438f280acbdd2459a7c56c0cebcd3ac46cfc271350d64cf9be0a2a6119193de7,13789,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task164,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task164.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task164.onnx,250771b94d3db4658d4ac04e3bd9a0740f2af0f3aba0bb9b5df4d6181bb470d4,479,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task165,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task165.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task165.onnx,04d9902d940ce13c7818325dfc26756e2026fe2cc432cfd1824c219e858b9091,6369,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task166,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task166.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task166.onnx,51e785905cb1560f47526bc991807982a09bf03f9ea10393b1997b3a5d899295,1246,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task167,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task167.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task167.onnx,7205b15363f53274f9987b481f736b594008071406a8a8644556e6d42336b88b,2375,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task168,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task168.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task168.onnx,3fb9ab3807d1aba3038716b7ade3ce9e7b941bd4a8db5a9f213dbb704d0e0925,14983,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task169,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task169.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task169.onnx,82cd0ece9b7ea3c433b2c16f5079f4e9a65b429d86b3ca64da189ec18323a3c7,17705,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task170,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task170.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task170.onnx,93038aaa349aeb1d62cf0717e9c6cf93db839e880077b971d9e56b5647b0e90f,47329,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task171,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task171.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task171.onnx,17647df8257bdd5c3a59982ad4c89df7e653a71d780b1d5b8aa2cce619d2b115,1636,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task172,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task172.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task172.onnx,aa923630b6479cf1a1f5e7b7bfe2e4947e1c8ba8edba4f31d250b0b2f0c98dde,479,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task173,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task173.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task173.onnx,18ddbf52d706d8726fc4eba252a9d70819bf54cab9756d5d99bfe0a8440c27a7,6012,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task174,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task174.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task174.onnx,539cf8840aec86597bf4ee2a6fbc4d97b3023b728b2f5146efe4ccf2cb462ec2,53737,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task175,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task175.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task175.onnx,4b09e8defcba5a3dd38c44bc46511beb605817a573221d27995fe73f71a8bff0,5068,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task176,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task176.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task176.onnx,98625f40ca20224e5aa779cec259bfe0804895c94b699d4c99fd623590c091e3,1218,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task177,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task177.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task177.onnx,ef5c29ffd5d6f36d6fdb5429646b14283a49cfcbd1f6bf99acce70be3b9342f9,2815,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task178,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task178.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task178.onnx,a701394e37c392dd6281f53df52f97a7024504c39b1533632a99e399151c2833,11224,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task179,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task179.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task179.onnx,bde695a21a93b9e2084a9b7e8a8bee5f2cdc694baa71a12d1c34ae921a89cb87,170,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task180,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task180.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task180.onnx,5a77f1b6be5169606ff52c9983a9b6b1f394e15be586efbf4ed0ec5e18a7d573,1458,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task181,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task181.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task181.onnx,17c02784032bda5a4e6876d4edc22e40be0810c4141155f49992b7214307298c,1934,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task182,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task182.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task182.onnx,467b5139d76efba3a15dea71b43822d7176053d9c72a4729067d4c9bbca330a9,462279,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task183,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task183.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task183.onnx,a8bab06a2e0e122083b521884edb1e0eff58db598af112914abe7322340125e0,3474,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task184,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task184.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task184.onnx,3688e5d098f0cbbaf50011af3be3db2f378c5f172869cc3b95b9626a17d7556c,6823,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task185,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task185.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task185.onnx,758a09feff24e05f872299153e3728ba75bd0bbd8c3b14ae20c5e6b4faef7df4,18881,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task186,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task186.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task186.onnx,e08e25bcc7a87cfdcb14c47188efdde385ff6605c966217b934a67aa0589a797,2418,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task187,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task187.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task187.onnx,7c3a967e923c836a47db37413d97511291c1958644eaa30bfa57234cbc55d99c,8415,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task188,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task188.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task188.onnx,5fd4ab7b75ebd039f0a31640a245ef0913135ea38f6510f5bfc0f801edf2b6ea,2963,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task189,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task189.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task189.onnx,d5781a0e5588efb0165806b8cebffb9ebd6c7ce311772df1810f2cfdf4802003,8522,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task190,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task190.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task190.onnx,87f2d4ecdffdb49b797b3616dac2e7570885cda76dcd8885426d338daf5d4160,7038,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task191,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task191.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task191.onnx,7a6880b96ea5baa26b3389462164ff494aeb033c40be1aea8c4fc2a65cacd5bd,44181,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task192,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task192.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task192.onnx,389f7fb1141246a29b615fa38a4f23bd47765f95c448afe1b2d8bfa202aeaa6c,1760,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task193,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task193.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task193.onnx,241f5579e551f65a53fb16e2e2b2b70a6b62b6f3f8a1a1c6b46568797c9ff427,1530,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task194,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task194.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task194.onnx,5a188032e9933c63bea9816c0846001d769eb356d00653af9e5e766ff62bb53b,7454,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task195,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task195.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task195.onnx,33175d6717bd842fef2ba95eb47e1bca02997b7f940ae8363407b6b395973d3f,6942,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task196,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task196.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task196.onnx,51a8fa19ebded00d942c4982985a1f7b4acda8c4f0411545ebe0d98dafec452f,2477,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task197,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task197.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task197.onnx,a87bcfcc56b6fba9e37fc42f3e3808f081a73e337b9e50c6ef53e21bc348f734,24194,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task198,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task198.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task198.onnx,26180435fe00ec9b9aa107386654869fdf23fb872836caf2535a126bd24c323f,8691,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task199,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task199.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task199.onnx,63f0e05829c00a7becc694d34d57fbe1743fcb441dd808857e08f208691b2708,2222,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task200,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task200.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task200.onnx,2d5ca6541877c35d00eaa5ae8b8536a80818db772411d3b8809f1bc01c6df412,10466,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task201,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task201.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task201.onnx,34c4fc28f611edb7f09ee7a35eb302f0d27e2748d35131db5ab750a86826ca0b,12285,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task202,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task202.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task202.onnx,ba29bb1cf827a476db90e0abfca0408ff9fe0c6736f4057bd4b919ecce3788f2,5974,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task203,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task203.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task203.onnx,e815acfbc09dbcecdfd46e173605a089736f7a29078262c39c6c0ac3738ca717,7997,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task204,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task204.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task204.onnx,010066464a6cf97b11fec5a7a0b02f5c2c589d4604cb5fab2ea0660eb16ca17d,7574,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task205,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task205.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task205.onnx,2d8ce753e87197352282af79a2b3be3b992e75d614ce75fb8b9e97f3ecfd4ef7,83537,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task206,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task206.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task206.onnx,5f89fad37c2ac5eb541d939056066739ee4639d0c1088bfcb58fda0b719a54c1,20541,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task207,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task207.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task207.onnx,a37e5ce9b21a0f661eba714c93f1dfddc30bc83125156d8e36cde15b6ffb953e,1759,direct
jonathanchan__ngc26-constraint-smart-logic-mix-blending,task208,data/kaggle_code_single_task/extracted_onnx/jonathanchan__ngc26-constraint-smart-logic-mix-blending/task208.onnx,data/kaggle_code_single_task/outputs/jonathanchan__ngc26-constraint-smart-logic-mix-blending/tmp_build/blend/task208.onnx,372ed21380e1c932f50d56e502ebd9bb568de6dd84e5cc2c360d768d98bcc148,19596,direct
